Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
claim_greater_albania_title;Заявить права на Большую Албанию;;;;;;;;;;;;; 
claim_greater_albania_desc;Земли этнических албанцев должны быть воссоединены с родиной, независимо от того, где они могут жить.;;;;;;;;;;;;; 
claim_greater_mongolia_title;Заявить права на Большую Монголию;;;;;;;;;;;;; 
claim_greater_mongolia_desc;Земли этнических монголов должны быть воссоединены с родиной, независимо от того, где они могут жить.;;;;;;;;;;;;; 
claim_tatar_lands_title;Заявить права на Татарские земли;;;;;;;;;;;;; 
claim_tatar_lands_desc;Теперь, когда татары снова сильны, мы должны вернуть исторические земли Тартарии!;;;;;;;;;;;;; 
enact_muhammad_alis_reforms_title;Реформы Мухаммеда Али;;;;;;;;;;;;; 
enact_muhammad_alis_reforms_desc;Мухаммед Али, албанец, родившийся в Македонии во время османского правления там, служил в Кавальском добровольческом контингенте Османской армии в Египте в первые годы XIX века. После вывода наполеоновских армий из Египта Мухаммед, после долгой серии политических маневров, был избран Вали (губернатором) Османского Египта, должность, которую он в конечном итоге использовал, чтобы обеспечить Египет как собственный личный домен по мере ослабления власти мамлюков. Во время своего правления он ввел ряд более или менее популярных и более или менее успешных реформ, все из которых были направлены на превращение Египта в современное европейское государство. Сопротивление этим реформам на некоторое время замедлит технологический прогресс, но польза для самого Египта будет неизмерима.;;;;;;;;;;;;; 
muhammad_alis_reforms;Реформы Мухаммеда Али;;;;;;;;;;;;; 
desc_muhammad_alis_reforms;Мы ввели реформы Мухаммеда Али, и хотя эти быстрые улучшения на некоторое время замедлят наш технологический прогресс, польза для нашей армии и общей эффективности будет неоценима.;;;;;;;;;;;;; 
build_addis_ababa_title;Построить Аддис-Абебу;;;;;;;;;;;;; 
build_addis_ababa_desc;"Новый цветок" был основан в 1886 году императором Менеликом II, Аддис-Абеба станет столицей Эфиопии и местом Императорского дворца.;;;;;;;;;;;;; 
eth_mission_to_cairo_title;Миссия в Каир;;;;;;;;;;;;; 
eth_mission_to_cairo_desc;Напряженные отношения между Эфиопией и Египтом должны подойти к концу. У каждого из нас есть свои земли, и действительно нет никаких причин для того, чтобы мы воевали. В худшем случае продолжение конфликта оставит обе наши нации слабыми перед лицом эксплуатации иностранными державами.;;;;;;;;;;;;; 
become_hausaland_title;Стать Хаусалендом;;;;;;;;;;;;; 
become_hausaland_desc;Хауса все больше доминируют в халифате и его суде, и Сокото пора отразить этот факт.;;;;;;;;;;;;; 
become_toucouleur_title;Основать империю Тукулор;;;;;;;;;;;;;
become_toucouleur_desc; Джихад должен продолжаться! С городами центральных пустынь под нашим контролем пришло время основать объединенную империю, которая будет сопротивляться грядущему натиску колониальных держав!;;;;;;;;;;;;; 
unite_somalia_title; Объединить Сомалиленд;;;;;;;;;;;;; 
unite_somalia_desc; Мы должны объединить всех сомалийцев под единым объединенным флагом!;;;;;;;;;;;;; 
unite_ethiopia_ETH_title; Объединить Эфиопию;;;;;;;;;;;;; 
unite_ethiopia_ETH_desc; Гражданская война закончилась. Эфиопия должна быть единой нацией!;;;;;;;;;;;;;  
unite_ethiopia_SHW_title; Объединить Шева;;;;;;;;;;;;; 
unite_ethiopia_SHW_desc; Гражданская война закончилась. Шева должна быть единой нацией!;;;;;;;;;;;;; 
tonghak_reforms_title; Реформы Донхак (Габо);;;;;;;;;;;;; 
tonghak_reforms_desc; Крестьянский класс Кореи в последнее время страдал от коррумпированных чиновников нынешней системы. В настоящее время наводнения и голод, обрушившиеся на земли, сильно ударили по ним, а увеличение налогов, введенное нынешними аристократами и чиновниками, привело крестьянские классы к точке революции. В ответ на это правительство ввело ряд социальных, экономических и военных реформ, чтобы умиротворить крестьянство. Система гвагео была упразднена и заменена японской бюрократической системой. Администрирование финансовых дел было централизовано, налоговая система пересмотрена, новая денежная система разрешила использование японской валюты, а система измерений была изменена на японскую. Были решены и другие социальные реформы: дискриминация на основе классовой системы, рабство, детские браки были запрещены, а вдовы получили право вступать в новый брак. Эти реформы юридически изменили традиционную феодальную систему, которой следовали сотни лет..;;;;;;;;;;;;; 
move_capital_to_gothenburg_title; Гётеборг, скандинавская столица;;;;;;;;;;;;;  
move_capital_to_gothenburg_desc; Гётеборг - центр скандинавской нации и был бы идеальной столицей для нашей великой нации, что дополнительно объединит наш народ.;;;;;;;;;;;;; 
reform_kalmar_title; Реформировать Кальмарский союз;;;;;;;;;;;;; 
reform_kalmar_desc; Когда-то вся Скандинавия управлялась единым монархом, наш народ был объединен общей целью. С ростом могущества и престижа нашей нации пришло время воскресить Кальмарский союз еще раз. Пока это всего лишь идея, и нам нужно убедить другие скандинавские страны ее принять. Со временем они поймут выгоду, заложенную в нашей общей связи.;;;;;;;;;;;;; 
SCA_customs_union_title; Скандинавский таможенный союз;;;;;;;;;;;;;   
SCA_customs_union_desc; Первым шагом на пути объединения скандинавских наций является устранение ограничений на торговлю между нами. Открыть границы!;;;;;;;;;;;;; 
SCA_political_union_title; Скандинавский политический союз;;;;;;;;;;;;; 
SCA_political_union_desc; Следующим шагом на пути к объединению Скандинавии является сокращение различий в наших правительствах. Зачем иметь несколько ведомств, когда может быть просто одно, предоставляющее всем нашим людям необходимые услуги? Мы должны отказаться от нашего индивидуального суверенитета ради общей выгоды.;;;;;;;;;;;;; 
usurp_kalmar_title; Взять на себя руководство в Кальмарском союзе;;;;;;;;;;;;; 
usurp_kalmar_desc; Хотя Кальмарский союз не возродился в нашей стране, похоже, что объединенная Скандинавия никогда не состоится, если только более сильная страна не встанет и не возьмет на себя руководящую роль.;;;;;;;;;;;;; 
join_kalmar_union_title; Присоединиться к Кальмарскому союзу;;;;;;;;;;;;; 
join_kalmar_union_desc; Настало время для нашей нации принять участие в растущем скандинавском союзе.;;;;;;;;;;;;; 
end_of_transcaucasia_GEO_title; Конец Закавказья;;;;;;;;;;;;; 
end_of_transcaucasia_GEO_desc; Закавказский союз был разорван. Пришло время положить ему конец.;;;;;;;;;;;;; 
end_of_transcaucasia_AZB_title; Конец Закавказья;;;;;;;;;;;;;  
end_of_transcaucasia_AZB_desc; Закавказский союз был разорван. Пришло время положить ему конец.;;;;;;;;;;;;; 
end_of_transcaucasia_ARM_title; Конец Закавказья;;;;;;;;;;;;; 
end_of_transcaucasia_ARM_desc; Закавказский союз был разорван. Пришло время положить ему конец.;;;;;;;;;;;;; 
become_uzbekistan_khiva_title; Стать Узбекистаном;;;;;;;;;;;;; 
become_uzbekistan_khiva_desc; Мы должны объединить узбеков в единое государство, обладающее суверенитетом над всей нашей исконной землей. Под руководством узбеков весь Туркестан однажды объединится!;;;;;;;;;;;;; 
become_uzbekistan_bukkhara_title; Стать Узбекистаном;;;;;;;;;;;;; 
become_uzbekistan_bukkhara_desc; Мы должны объединить узбеков в единое государство, обладающее суверенитетом над всей нашей исконной землей. Под руководством узбеков весь Туркестан однажды объединится!;;;;;;;;;;;;; 
become_kyrgyzstan_title; Стать Киргизией;;;;;;;;;;;;;  
become_kyrgyzstan_desc; Мы должны объединить киргизов в единое современное государство, обладающее суверенитетом над всей нашей исконной землей. Под руководством киргизов весь Туркестан однажды объединится!;;;;;;;;;;;;; 
unite_turkestan_title; Объединить Туркестан;;;;;;;;;;;;; 
unite_turkestan_desc; Под руководством нашей нации туркмены, киргизы, таджики и узбеки наконец могут объединиться в единый Туркестан. Если когда-нибудь эта мечта осуществится, мир задрожит перед нашей мощью!;;;;;;;;;;;;; 
organize_nigeria_title; Организовать Нигерию;;;;;;;;;;;;; 
organize_nigeria_desc; Коренные народы и их группы многочисленны в Нигерии, они говорят на разных языках, основными из которых являются игбо, хауса и йоруба. Они охватывают тропические джунгли на юге и дельту Нигера, саванны в центральной Нигерии и суровые полузасушливые районы на севере. Несколько частных компаний, а также $COUNTRY_ADJ$ правительство заказали уставы и карты для оценки потенциала колонии, как сельскохозяйственного, так и минерального, и в $CAPITAL$ несколько компаний выразили заинтересованность в открытии новых плантаций и шахт. Организация надлежащей колониальной структуры в Нигерии позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.\n\n�RВариант расширенного минерального производства оценивается в 200 000��W.;;;;;;;;;;;;; 
reorganize_sudan_title; Заявить права на Судан;;;;;;;;;;;;; 
reorganize_sudan_desc; От Сахары на севере до тропических джунглей на юге колония $COUNTRY_ADJ$ Судан исторически была связана с египтянами на севере. Несмотря на многочисленные племена, которые ее населяют, исторические связи и сильное арабское влияние сделали ислам и арабский язык основной религией и языком колонии. Хотя обширная территория колонии подходит для различных технических культур, относительная изоляция колонии означает, что нам потребуется потратить дополнительные средства, чтобы превратить ее в производительное предприятие. Организация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;; 
reorganize_nigeria_title; Заявить права на Нигерию;;;;;;;;;;;;; 
reorganize_nigeria_desc; Коренные народы и их группы многочисленны в Нигерии, они говорят на разных языках, основными из которых являются игбо, хауса и йоруба. Они охватывают тропические джунгли на юге и дельту Нигера, саванны в центральной Нигерии и суровые полузасушливые районы на севере. Несколько частных компаний, а также $COUNTRY_ADJ$ правительство заказали уставы и карты для оценки потенциала колонии, как сельскохозяйственного, так и минерального, и в $CAPITAL$ несколько компаний выразили заинтересованность в открытии новых плантаций и шахт. Реорганизация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.\n\n�RВариант расширенного минерального производства оценивается в 200 000��W.;;;;;;;;;;;;; 
organize_togo_title; Организовать Того;;;;;;;;;;;;;
organize_togo_desc;Небольшая колония Того может оказаться очень прибыльной, несмотря на невысокую плотность населения. В $COUNTRY_ADJ$ Того проживает разнообразные группы, включая Гру, Эве, Фон и Ква, каждая из которых делится на десятки племен и сотни странных обычаев. Несколько частных компаний, а также $COUNTRY_ADJ$ правительство заказали уставы и карты для оценки потенциала колонии, как сельскохозяйственного, так и минерального, и в $CAPITAL$ несколько компаний выразили заинтересованность в открытии новых плантаций. Кофе, похоже, является наиболее популярным выбором товарной культуры, хотя некоторые оценили потенциал хлопковых плантаций. Организация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;; 
reorganize_togo_title; Заявить права на Того;;;;;;;;;;;;; 
reorganize_togo_desc; Небольшая колония Того может оказаться очень прибыльной, несмотря на невысокую плотность населения. В $COUNTRY_ADJ$ Того проживает разнообразные группы, включая Гру, Эве, Фон и Ква, каждая из которых делится на десятки племен и сотни странных обычаев. Несколько частных компаний, а также $COUNTRY_ADJ$ правительство заказали уставы и карты для оценки потенциала колонии, как сельскохозяйственного, так и минерального, и в $CAPITAL$ несколько компаний выразили заинтересованность в открытии новых плантаций. Кофе, похоже, является наиболее популярным выбором товарной культуры, хотя некоторые оценили потенциал хлопковых плантаций. Реорганизация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;; 
organize_ivory_coast_title; Организовать Берег Слоновой Кости;;;;;;;;;;;;; 
organize_ivory_coast_desc; Густые джунгли, покрывающие север колонии Берег Слоновой Кости, являются домом для разнообразных изысканных групп, таких как Дьюла, Манде, Сенуфо и другие западнонигритские племена, каждое со своими подразделениями, образующими обширное лоскутное одеяло из коренных деревень и групп. На юге, на побережье, джунгли освобождают место для Кру и Акан, основных групп, контактирующих с администрацией $COUNTRY_ADJ$. Теперь, когда у нас в руках прочно находится обширная территория, несколько частных компаний, а также $COUNTRY_ADJ$ правительство заказали уставы и карты для оценки потенциала колонии, как сельскохозяйственного, так и минерального, и в $CAPITAL$ несколько компаний выразили заинтересованность в открытии новых плантаций. Климат подходит для выращивания кофе, табака и хлопка, но поступали сообщения о большом потенциале для добычи каучука и вырубки тропических лесов. Организация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;; 
reorganize_ivory_coast_title; Заявить права на Берег Слоновой Кости;;;;;;;;;;;;; 
reorganize_ivory_coast_desc; Густые джунгли, покрывающие север колонии Берег Слоновой Кости, являются домом для разнообразных изысканных групп, таких как Дьюла, Манде, Сенуфо и другие западнонигритские племена, каждое со своими подразделениями, образующими обширное лоскутное одеяло из коренных деревень и групп. На юге, на побережье, джунгли освобождают место для Кру и Акан, основных групп, контактирующих с администрацией $COUNTRY_ADJ$. Теперь, когда у нас в руках прочно находится обширная территория, несколько частных компаний, а также $COUNTRY_ADJ$ правительство заказали уставы и карты для оценки потенциала колонии, как сельскохозяйственного, так и минерального, и в $CAPITAL$ несколько компаний выразили заинтересованность в открытии новых плантаций. Климат подходит для выращивания кофе, табака и хлопка, но поступали сообщения о большом потенциале для добычи каучука и вырубки тропических лесов. Реорганизация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;; 
organize_sierra_leone_title; Организовать Сьерра-Леоне;;;;;;;;;;;;; 
organize_sierra_leone_desc; Джунгли на юге медленно уступают место кустарниковым зарослям и редколесью, которые в конечном итоге превращаются в саванны на севере. Сьерра-Леоне - небольшая, но разнообразная колония, основными группами, контактирующими с администрацией $COUNTRY_ADJ$, являются говорящие на языках менде и темне. Теперь, когда колония официально организована как часть великой империи $COUNTRY_ADJ$, несколько частных компаний, а также $COUNTRY_ADJ$ правительство заказали уставы и карты для оценки потенциала колонии, как сельскохозяйственного, так и минерального, и в $CAPITAL$ несколько компаний выразили заинтересованность в открытии новых плантаций. Климат подходит для выращивания кофе и хлопка, но поступали сообщения о потенциале для выращивания других фруктов и зерновых, а также о некоторых минеральных богатствах. Организация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;; 
reorganize_sierra_leone_title; Заявить права на Сьерра-Леоне;;;;;;;;;;;;; 
reorganize_sierra_leone_desc; Джунгли на юге медленно уступают место кустарниковым зарослям и редколесью, которые в конечном итоге превращаются в саванны на севере. Сьерра-Леоне - небольшая, но разнообразная колония, основными группами, контактирующими с администрацией $COUNTRY_ADJ$, являются говорящие на языках менде и темне. Теперь, когда колония официально организована как часть великой империи $COUNTRY_ADJ$, несколько частных компаний, а также $COUNTRY_ADJ$ правительство заказали уставы и карты для оценки потенциала колонии, как сельскохозяйственного, так и минерального, и в $CAPITAL$ несколько компаний выразили заинтересованность в открытии новых плантаций. Климат подходит для выращивания кофе и хлопка, но поступали сообщения о потенциале для выращивания других фруктов и зерновых, а также о некоторых минеральных богатствах. Реорганизация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;; 
organize_guinea_title; Организовать Гвинею;;;;;;;;;;;;; 
organize_guinea_desc; Являясь домом для долгой истории исламского влияния, колония Гвинея была местом ожесточенной борьбы между Джаллоном и государствами Вассулу, а также народами мандинка и фула, которые ее населяют. Прямо сейчас $COUNTRY_ADJ$ колониальная администрация поддерживает мир на территории, которая примерно равна по размеру острову Британские острова, за исключением Ирландии. Несколько частных компаний, а также $COUNTRY_ADJ$ правительство заказали уставы и карты для оценки потенциала колонии, как сельскохозяйственного, так и минерального, и в $CAPITAL$ несколько компаний выразили заинтересованность в открытии новых плантаций. Климат и гористая местность делают колонию пригодной для выращивания кофе и хлопка, а также поступают сообщения о большом потенциале добычи каучука. Организация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;; 
reorganize_guinea_title; Заявить права на Гвинею;;;;;;;;;;;;; 
reorganize_guinea_desc; Являясь домом для долгой истории исламского влияния, колония Гвинея была местом ожесточенной борьбы между Джаллоном и государствами Вассулу, а также народами мандинка и фула, которые ее населяют. Прямо сейчас $COUNTRY_ADJ$ колониальная администрация поддерживает мир на территории, которая примерно равна по размеру острову Британские острова, за исключением Ирландии. Несколько частных компаний, а также $COUNTRY_ADJ$ правительство заказали уставы и карты для оценки потенциала колонии, как сельскохозяйственного, так и минерального, и в $CAPITAL$ несколько компаний выразили заинтересованность в открытии новых плантаций. Климат и гористая местность делают колонию пригодной для выращивания кофе и хлопка, а также поступают сообщения о большом потенциале добычи каучука. Реорганизация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;;
organize_senegal_title; Организовать Сенегал;;;;;;;;;;;;; 
organize_senegal_desc; Засушливый Сенегал долгое время контактировал с Европой, поскольку купцы, искавшие торговлю и рабов, останавливались вдоль его берегов. Политически разделенный на несколько королевств, он когда-то был родиной государства волофов, охватывавшего большую часть нынешней колонии $COUNTRY_ADJ$. Народы волофов, мандинка, фульбе и серер являются основными жителями колонии, они живут на северном ландшафте Сахеля и в южных тропических дождевых лесах. Наши обследования показывают, что здесь есть большой потенциал для добычи каучука и кофейных плантаций, а также некоторые драгоценные металлы где-то во внутренних районах. Другие продукты, такие как фрукты и хлопок, также могут быть жизнеспособными культурами, хотя и в меньших масштабах. Организация колониальной структуры по модели $COUNTRY_ADJ$ позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$. 
reorganize_senegal_title; Заявить права на Сенегал;;;;;;;;;;;;; 
reorganize_senegal_desc; Засушливый Сенегал долгое время контактировал с Европой, поскольку купцы, искавшие торговлю и рабов, останавливались вдоль его берегов. Политически разделенный на несколько королевств, он когда-то был родиной государства волофов, охватывавшего большую часть нынешней колонии $COUNTRY_ADJ$. Народы волофов, мандинка, фульбе и серер являются основными жителями колонии, они живут на северном ландшафте Сахеля и в южных тропических дождевых лесах. Наши обследования показывают, что здесь есть большой потенциал для добычи каучука и кофейных плантаций, а также некоторые драгоценные металлы где-то во внутренних районах. Другие продукты, такие как фрукты и хлопок, также могут быть жизнеспособными культурами, хотя и в меньших масштабах. Реорганизация колониальной структуры по модели $COUNTRY_ADJ$ позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$. 
organize_niger_title; Организовать Нигер;;;;;;;;;;;;; 
organize_niger_desc; Колония $COUNTRY_ADJ$ Нигер, расположенная в основном в Сахеле, когда-то была частью могущественной империи Мали, но ее борьба с Канем-Борну, который также владел этой землей, оставила ее в основном беззаконной вплоть до прибытия администрации $COUNTRY_ADJ$. Арабское влияние гарантирует, что ислам является самой большой религией, а арабский язык является лингва франка колонии, но к местным языкам, имеющим важное значение, относятся хауса и будума, а также языки канури пустыни и сонгаи. Наши геодезисты сообщают, что на севере колонии полузасушливые саванны Сахеля переходят в пустыню Сахара, а на юге есть более плодородные земли с возможным производством арахиса и хлопка, а также крупного рогатого скота и другого скота. Несмотря на это, потенциал сельскохозяйственного производства низок, поскольку страна в основном засушливая. Теперь остается только организовать колониальную структуру по модели $COUNTRY_ADJ$, что позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$. 
reorganize_niger_title; Заявить права на Нигер;;;;;;;;;;;;;   
reorganize_niger_desc; Колония $COUNTRY_ADJ$ Нигер, расположенная в основном в Сахеле, когда-то была частью могущественной империи Мали, но ее борьба с Канем-Борну, который также владел этой землей, оставила ее в основном беззаконной вплоть до прибытия администрации $COUNTRY_ADJ$. Арабское влияние гарантирует, что ислам является самой большой религией, а арабский язык является лингва франка колонии, но к местным языкам, имеющим важное значение, относятся хауса и будума, а также языки канури пустыни и сонгаи. Наши геодезисты сообщают, что на севере колонии полузасушливые саванны Сахеля переходят в пустыню Сахара, а на юге есть более плодородные земли с возможным производством арахиса и хлопка, а также крупного рогатого скота и другого скота. Несмотря на это, потенциал сельскохозяйственного производства низок, поскольку страна в основном засушливая. Теперь остается только реорганизовать колониальную структуру по модели $COUNTRY_ADJ$, что позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.   
organize_chad_title; Организовать Чад;;;;;;;;;;;;; 
organize_chad_desc; Являясь частью Сахары и частью джунглей, засушливая колония $COUNTRY_ADJ$ Чад на протяжении веков была остановкой на арабских караванах, пересекавших Сахару в самое сердце Африки. В результате арабский язык является одним из основных языков, на которых говорят по всей территории наряду с языками сара и канембу. В $CAPITAL$ геодезисты $COUNTRY_ADJ$ сообщают, что южные джунгли и поля могут использоваться в сельском хозяйстве, и в них произрастает хлопчатник, который является местным для этого региона. Однако похоже, что колония не будет пригодна ни для чего другого. Организация колонии $COUNTRY_ADJ$ Чад позволит нам использовать потенциал производства хлопка.   
reorganize_chad_title; Заявить права на Чад;;;;;;;;;;;;; 
reorganize_chad_desc;Частично Сахара, частично джунгли, засушливая колония $COUNTRY_ADJ$ Чад была остановкой на арабских караванах, пересекающих Сахару в сердце Африки на протяжении веков. В результате арабский язык является одним из основных языков, на которых говорят по всей территории, наряду с сара и канембу. В $CAPITAL$, $COUNTRY_ADJ$ землемеры сообщают, что южные джунгли и поля могут использоваться в сельском хозяйстве и являются родиной хлопчатника, который является местным в этом регионе. Однако не похоже, что колония будет полезна для чего-то еще. Реорганизация колонии $COUNTRY_ADJ$ Чад позволит нам использовать потенциал производства хлопка.;;;;;;;;;;;;; 
organize_cameroon_title;Организовать Камерун;;;;;;;;;;;;;   
organize_cameroon_desc;$COUNTRY_ADJ$ Камерун - крупная колония в сердце Африки, с множеством племен и языков, на которых говорят на ее территории. Сложно определить основной язык, а ландшафт столь же разнообразен - с нагорьями, джунглями и саваннами, пересекающими колонию. Наши исследования указывают на большой потенциал для товарных культур, особенно кофе и хлопка. Еще один вид деятельности, который может принести нам большую прибыль, - это добыча каучука. Организация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;; 
reorganize_cameroon_title;Заявить права на Камерун;;;;;;;;;;;;;   
reorganize_cameroon_desc;$COUNTRY_ADJ$ Камерун - крупная колония в сердце Африки, с множеством племен и языков, на которых говорят на ее территории. Сложно определить основной язык, а ландшафт столь же разнообразен - с нагорьями, джунглями и саваннами, пересекающими колонию. Наши исследования указывают на большой потенциал для товарных культур, особенно кофе и хлопка. Еще один вид деятельности, который может принести нам большую прибыль, - это добыча каучука. Реорганизация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;; 
organize_gabon_title;Организовать Габон;;;;;;;;;;;;;    
organize_gabon_desc;Небольшая колония $COUNTRY_ADJ$ Габон лежит в самом сердце Африки и практически покрыта тропическими джунглями. В ней доминируют народы фанг и пуну, в густых джунглях нельзя вырастить много всего, но можно многое получить от торговли слоновой костью и добычи каучука. Организация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;; 
reorganize_gabon_title;Заявить права на Габон;;;;;;;;;;;;;    
reorganize_gabon_desc;Небольшая колония $COUNTRY_ADJ$ Габон лежит в самом сердце Африки и практически покрыта тропическими джунглями. В ней доминируют народы фанг и пуну, в густых джунглях нельзя вырастить много всего, но можно многое получить от торговли слоновой костью и добычи каучука. Реорганизация колониальной структуры по $COUNTRY_ADJ$ модели позволит нам пожинать плоды новой колонии и направлять ее производство - на благо $COUNTRY$.;;;;;;;;;;;;;   
